Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
682605b70d0fa0f8ba3efec1,62b0d928b1eb191d733f9ebd,APPROVED,Not Applicable,2025-05-15T15:18:28.863000Z,2025-05-15T15:27:36.151000Z,2025-05-22T17:32:40.977000Z,2025-05-15T15:27:36.884312Z,548.0,CJYS1MGD,1818,"English, Korean",38,Male,White,United States,United States,United States,English,No,Full-Time
682605bf4264bb48f11b84b6,65ea74a53a2f3ce64c0b9b92,APPROVED,Not Applicable,2025-05-15T15:18:29.210000Z,2025-05-15T15:26:54.688000Z,2025-05-22T17:32:36.419000Z,2025-05-15T15:26:56.447014Z,506.0,CJYS1MGD,1019,English,31,Male,White,United States,United States,Portugal,English,Yes,Full-Time
682605e6712069399c5c7951,6109a2dbe566411f860e302a,APPROVED,Not Applicable,2025-05-15T15:19:06.198000Z,2025-05-15T15:23:30.241000Z,2025-05-22T17:32:45.513000Z,2025-05-15T15:23:31.313930Z,265.0,CJYS1MGD,1043,English,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682605f3434de1aef11f4567,66310bdf15d4ae07f1daf351,APPROVED,Not Applicable,2025-05-15T15:19:20.112000Z,2025-05-15T15:27:42.465000Z,2025-05-22T17:31:27.032000Z,2025-05-15T15:27:43.479913Z,503.0,CJYS1MGD,1347,English,43,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6826064b273f988c45d30fae,644857a2d21eca3ffb31101e,APPROVED,Not Applicable,2025-05-15T15:22:13.962000Z,2025-05-15T15:35:59.353000Z,2025-05-22T17:55:24.860000Z,2025-05-22T17:55:25.002722Z,826.0,CJYS1MGD,1206,English,63,Male,White,United States,United States,United States,English,No,Other
6826066917b40e72809382f8,5c85fe8e36f2450001c86df8,APPROVED,Not Applicable,2025-05-15T15:21:21.065000Z,2025-05-15T15:26:43.417000Z,2025-05-22T17:33:01.917000Z,2025-05-15T15:26:44.138002Z,323.0,CJYS1MGD,3273,English,50,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6826069907ea50a491d689a3,66e5cf7a11cb28aa31d19da8,APPROVED,Not Applicable,2025-05-15T15:22:23.092000Z,2025-05-15T15:39:17.885000Z,2025-05-22T17:32:00.866000Z,2025-05-15T15:39:18.782722Z,1015.0,CJYS1MGD,1020,English,55,Female,White,United States,United States,United States,English,No,Full-Time
682606f22c78ac83645ab79d,665cd9869a0ffe598b8b84a7,APPROVED,Not Applicable,2025-05-15T15:23:43.350000Z,2025-05-15T15:32:09.647000Z,2025-05-22T17:32:57.430000Z,2025-05-15T15:32:10.490650Z,507.0,CJYS1MGD,1257,"Dutch, English, Spanish, Other",54,Male,White,Netherlands,United States,United States,English,DATA_EXPIRED,Full-Time
6826071f9c2c65e85c883aa2,67dec9db6374158730a43a9b,APPROVED,Not Applicable,2025-05-15T15:24:21.760000Z,2025-05-15T15:28:05.633000Z,2025-05-22T17:32:57.714000Z,2025-05-15T15:28:06.511455Z,224.0,CJYS1MGD,251,English,46,Male,White,United States,United States,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
682607345643ae90cf4dc491,6640be7edc706d4622dbab1c,APPROVED,Not Applicable,2025-05-15T15:25:00.509000Z,2025-05-15T15:28:59.567000Z,2025-05-22T17:54:53.072000Z,2025-05-22T17:54:53.197986Z,240.0,CJYS1MGD,2206,English,24,Female,Mixed,United States,United States,United States,English,No,Full-Time
68260734b197c08a8a38a71a,5f16f559325a640008bb9a07,APPROVED,Not Applicable,2025-05-15T15:24:40.557000Z,2025-05-15T15:25:48.770000Z,2025-05-22T17:32:41.320000Z,2025-05-15T15:25:49.454768Z,69.0,CJYS1MGD,11349,English,38,Male,White,United States,United States,United States,English,No,Full-Time
6826074b9887dee6783277e1,677ca730878568e38dae5234,APPROVED,Not Applicable,2025-05-15T15:26:44.664000Z,2025-05-15T15:35:54.297000Z,2025-05-22T17:54:29.843000Z,2025-05-22T17:54:29.974884Z,550.0,CJYS1MGD,701,English,30,Male,Asian,United States,United States,United States,English,Yes,Other
6826074caa063318700e4765,58f0fca0d40252000192f201,APPROVED,Not Applicable,2025-05-15T15:25:07.402000Z,2025-05-15T15:29:52.090000Z,2025-05-22T17:55:05.003000Z,2025-05-22T17:55:05.129131Z,285.0,CJYS1MGD,16869,English,44,Male,White,United States,United States,United States,English,No,Full-Time
68260774ec24358e79873e04,5a3bdd2c8d005a0001829f3e,APPROVED,Not Applicable,2025-05-15T15:25:40.620000Z,2025-05-15T15:31:44.867000Z,2025-05-22T17:31:19.018000Z,2025-05-15T15:31:45.670193Z,365.0,CJYS1MGD,11179,"English, Spanish",34,Male,Other,United States,United States,United States,English,No,Full-Time
682607754017343ff4aca901,667af145fa8225b6be0e79b8,APPROVED,Not Applicable,2025-05-15T15:25:47.170000Z,2025-05-15T15:33:19.501000Z,2025-05-22T17:32:18.022000Z,2025-05-15T15:33:20.319509Z,453.0,CJYS1MGD,658,English,61,Male,White,Canada,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6826077c13655003bb15b8b0,663b1d689aa0798a42c49d90,APPROVED,Not Applicable,2025-05-15T15:29:29.949000Z,2025-05-15T15:35:09.243000Z,2025-05-22T17:32:48.360000Z,2025-05-15T15:35:11.334081Z,340.0,CJYS1MGD,1211,English,35,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6826077e7fd45423ced79e51,6792a60bf1238ae52e645ecb,APPROVED,Not Applicable,2025-05-15T15:26:51.514000Z,2025-05-15T15:39:25.109000Z,2025-05-22T17:32:45.836000Z,2025-05-15T15:39:26.147291Z,754.0,CJYS1MGD,539,English,26,Female,White,United States,United States,United States,English,No,Part-Time
6826078d3b24b490c52ee79b,665b7b047373d8da553237a6,APPROVED,Not Applicable,2025-05-15T15:26:05.521000Z,2025-05-15T15:31:36.191000Z,2025-05-22T17:31:44.620000Z,2025-05-15T15:31:37.108163Z,331.0,CJYS1MGD,2557,English,25,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
682607935556f1b1b3eb0674,67dc9cffb3730801f1662fbb,APPROVED,Not Applicable,2025-05-15T15:26:11.368000Z,2025-05-15T15:46:43.325000Z,2025-05-22T17:31:34.312000Z,2025-05-15T15:46:44.307497Z,1232.0,CJYS1MGD,127,English,52,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682607b36aeea799bccea776,66298b9925888b2e93c3d3de,APPROVED,Not Applicable,2025-05-15T15:26:43.787000Z,2025-05-15T15:34:30.205000Z,2025-05-22T17:33:02.314000Z,2025-05-15T15:34:31.169812Z,467.0,CJYS1MGD,2826,English,49,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682607b4329cb5465086ca81,66701c7025b226088aa490d9,APPROVED,Not Applicable,2025-05-15T15:26:52.870000Z,2025-05-15T15:34:26.805000Z,2025-05-22T17:33:02.660000Z,2025-05-15T15:34:27.541482Z,454.0,CJYS1MGD,1582,English,47,Female,White,United States,United States,United States,English,No,Part-Time
682607bff2734196393ac03d,667daedf476092c4f2609e26,APPROVED,Not Applicable,2025-05-15T15:27:05.369000Z,2025-05-15T15:35:56.573000Z,2025-05-22T17:31:24.050000Z,2025-05-15T15:35:57.433932Z,532.0,CJYS1MGD,1649,English,44,Male,Black,United States,United States,United States,English,No,Part-Time
682607e8f8ab8259ed454bd7,680d2d86e66d1e2a91357982,APPROVED,Not Applicable,2025-05-15T15:27:36.203000Z,2025-05-15T15:36:50.566000Z,2025-05-22T17:32:58.011000Z,2025-05-15T15:36:51.460354Z,555.0,CJYS1MGD,174,English,50,Male,White,United States,United States,United States,English,No,Full-Time
682607ee0d0fa0f8ba3eff06,66e62716a40afa9a9b4d23c6,APPROVED,Not Applicable,2025-05-15T15:27:49.001000Z,2025-05-15T15:34:15.261000Z,2025-05-22T17:32:41.659000Z,2025-05-15T15:34:16.347648Z,387.0,CJYS1MGD,790,"English, Spanish",40,Male,White,United States,United States,United States,English,No,Full-Time
682608063ef47588cb9e0a92,64db68476c022a6c20686908,APPROVED,Not Applicable,2025-05-15T15:28:12.062000Z,2025-05-15T15:32:21.420000Z,2025-05-22T17:31:02.819000Z,2025-05-15T15:32:22.258350Z,250.0,CJYS1MGD,1738,English,58,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
6826083961b7bcdc9ae4e120,67edb5770c383b948c2a5ff9,APPROVED,Not Applicable,2025-05-15T15:29:05.512000Z,2025-05-15T15:42:49.066000Z,2025-05-22T17:33:09.524000Z,2025-05-15T15:42:49.807814Z,824.0,CJYS1MGD,401,"English, Dutch",20,Female,White,United States,United States,United States,English,No,Part-Time
6826083edf658b9c320d1e66,67c35bed28161edad1829850,APPROVED,Not Applicable,2025-05-15T15:29:15.491000Z,2025-05-15T15:35:19.707000Z,2025-05-22T17:32:18.322000Z,2025-05-15T15:35:28.153932Z,365.0,CJYS1MGD,649,English,66,Male,White,United States,United States,United States,English,No,Full-Time
682608405556f1b1b3eb0684,5da6139c002c29001335b5a2,APPROVED,Not Applicable,2025-05-15T15:29:10.874000Z,2025-05-15T15:49:35.385000Z,2025-05-22T17:32:36.846000Z,2025-05-15T15:49:36.337634Z,1225.0,CJYS1MGD,6418,English,31,Male,White,United States,United States,Germany,English,Yes,Full-Time
682608703ba322c3f24b1edc,67cd944859dabbd1d4552d39,APPROVED,Not Applicable,2025-05-15T15:31:10.093000Z,2025-05-15T15:39:26.967000Z,2025-05-22T17:33:02.979000Z,2025-05-15T15:39:27.785101Z,497.0,CJYS1MGD,514,English,54,Female,White,United States,United States,United States,English,No,Part-Time
682608986439f05d12f72de6,5da9fec949bab300155afb7f,APPROVED,Not Applicable,2025-05-15T15:30:41.468000Z,2025-05-15T15:33:33.270000Z,2025-05-22T17:33:03.315000Z,2025-05-15T15:33:34.731549Z,172.0,CJYS1MGD,5687,English,50,Female,White,United States,United States,United States,English,No,Due to start a new job within the next month
682608dd0d28bff7346fbd70,6638e8aa3d1f38846080806a,APPROVED,Not Applicable,2025-05-15T15:31:45.166000Z,2025-05-15T15:35:48.532000Z,2025-05-22T17:31:10.110000Z,2025-05-15T15:35:49.453576Z,244.0,CJYS1MGD,2783,"English, Portuguese",26,Male,Mixed,Brazil,United States,United States,English,No,Full-Time
682608e19a9b8dc2b3a0db30,664e1a71d20f44f2ffe39360,APPROVED,Not Applicable,2025-05-15T15:31:51.676000Z,2025-05-15T15:33:57.911000Z,2025-05-22T17:32:42.006000Z,2025-05-15T15:33:58.803630Z,127.0,CJYS1MGD,2551,English,39,Male,White,United States,United States,United States,English,No,Full-Time
682608e37fd45423ced79e74,577d3361d8e8880001b31439,APPROVED,Not Applicable,2025-05-15T15:31:47.371000Z,2025-05-15T15:36:39.068000Z,2025-05-22T17:31:29.620000Z,2025-05-15T15:36:40.045915Z,292.0,CJYS1MGD,2696,English,35,Female,Mixed,United States,United States,United States,English,No,Full-Time
682608f9724eda130391309e,66294848642a13eec741c3e4,APPROVED,Not Applicable,2025-05-15T15:32:14.946000Z,2025-05-15T15:40:01.845000Z,2025-05-22T17:33:03.584000Z,2025-05-15T15:40:02.633737Z,467.0,CJYS1MGD,844,English,52,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
682608f9ca816930cd24991d,663633059d5ba66fc519115a,APPROVED,Not Applicable,2025-05-15T15:32:19.389000Z,2025-05-15T15:42:04.894000Z,2025-05-22T17:32:01.229000Z,2025-05-15T15:42:05.828652Z,586.0,CJYS1MGD,870,English,61,Female,White,United States,United States,United States,English,No,Other
6826093f23f34b2cfdd62de4,66f097d9e9ccab0b678f9b4e,APPROVED,Not Applicable,2025-05-15T15:34:37.401000Z,2025-05-15T15:53:42.996000Z,2025-05-22T17:32:48.711000Z,2025-05-15T15:53:43.820699Z,1146.0,CJYS1MGD,747,English,43,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6826094d61c3df12aa18c723,676d5937915d059bf7ef67a8,APPROVED,Not Applicable,2025-05-15T15:34:02.934000Z,2025-05-15T15:49:14.703000Z,2025-05-22T17:31:24.417000Z,2025-05-15T15:49:15.646221Z,912.0,CJYS1MGD,291,English,37,Male,Black,United States,United States,United States,English,No,Full-Time
682609682c059b0b16f69864,68126e4de7ac5948d1c7013b,APPROVED,Not Applicable,2025-05-15T15:35:34.380000Z,2025-05-15T15:56:06.589000Z,2025-05-22T17:32:18.606000Z,2025-05-15T15:56:07.390717Z,1233.0,CJYS1MGD,116,English,57,Male,White,United States,United States,United States,English,No,Part-Time
68260977e2657d70b7d6f2e1,6566d90835fd00183bd5989b,APPROVED,Not Applicable,2025-05-15T15:34:15.260000Z,2025-05-15T15:42:15.006000Z,2025-05-22T17:31:34.726000Z,2025-05-15T15:42:15.898781Z,480.0,CJYS1MGD,1254,English,48,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6826097cde5b06946e5b82d8,67c111bb12926008b56bc878,APPROVED,Not Applicable,2025-05-15T15:34:25.986000Z,2025-05-15T15:41:41.613000Z,2025-05-22T17:32:18.918000Z,2025-05-15T15:41:42.361385Z,436.0,CJYS1MGD,1321,English,56,Male,White,United States,United States,United States,English,No,Other
6826098222c44fb545b53bd4,5d227f901e99f80018c60e1f,APPROVED,Not Applicable,2025-05-15T15:34:26.664000Z,2025-05-15T15:41:54.648000Z,2025-05-22T17:32:01.640000Z,2025-05-15T15:41:55.630873Z,448.0,CJYS1MGD,4901,English,61,Female,White,United States,United States,United States,English,No,Part-Time
6826098431769ee00554b58f,5d2a3561d3edf900018016a1,APPROVED,Not Applicable,2025-05-15T15:34:37.023000Z,2025-05-15T15:38:23.917000Z,2025-05-22T17:32:42.326000Z,2025-05-15T15:38:24.809243Z,227.0,CJYS1MGD,7821,English,38,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6826098679b4847af6e7ad26,59f0acf65de9b000017ed914,APPROVED,Not Applicable,2025-05-15T15:34:36.595000Z,2025-05-15T15:40:56.280000Z,2025-05-22T17:32:49.043000Z,2025-05-15T15:40:57.033574Z,380.0,CJYS1MGD,5218,English,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682609aeb0e91574647289e3,678063ddb3b444c30ed8d792,APPROVED,Not Applicable,2025-05-15T15:35:37.841000Z,2025-05-15T15:51:55.766000Z,2025-05-22T17:32:46.128000Z,2025-05-15T15:51:56.685820Z,978.0,CJYS1MGD,828,English,27,Female,White,United States,United States,United States,English,No,Full-Time
682609b9728efa1d8feb06aa,63acbbe336a9ca92853dca4a,APPROVED,Not Applicable,2025-05-15T15:35:34.428000Z,2025-05-15T15:42:55.421000Z,2025-05-22T17:32:02.042000Z,2025-05-15T15:42:56.328765Z,441.0,CJYS1MGD,6942,"English, Spanish",66,Female,White,United States,United States,United States,English,No,Part-Time
682609c54c1eb4f8813f9f4e,66d8790772c9e0e4ee96259c,APPROVED,Not Applicable,2025-05-15T15:35:40.958000Z,2025-05-15T15:44:10.625000Z,2025-05-22T17:32:58.457000Z,2025-05-15T15:44:11.470117Z,510.0,CJYS1MGD,2352,English,45,Male,White,United States,United States,United States,English,No,Full-Time
682609d6b9fe66bdb0d95e73,67533343c3a851ce61ebc3fe,APPROVED,Not Applicable,2025-05-15T15:36:32.562000Z,2025-05-15T15:47:45.520000Z,2025-05-22T17:32:46.498000Z,2025-05-15T15:47:46.383927Z,673.0,CJYS1MGD,912,English,25,Female,White,United States,United States,United States,English,No,Full-Time
682609daa3d45d5b32a63099,67f45e1b361e2b3ebc9e7ed7,APPROVED,Not Applicable,2025-05-15T15:35:59.085000Z,2025-05-15T15:43:41.721000Z,2025-05-22T17:31:03.207000Z,2025-05-15T15:43:42.423051Z,463.0,CJYS1MGD,228,English,58,Male,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682609dc8c807fc436536eaf,677bd858893c80c095c22e05,APPROVED,Not Applicable,2025-05-15T15:36:18.296000Z,2025-05-15T15:41:40.298000Z,2025-05-22T17:32:46.908000Z,2025-05-15T15:41:41.174198Z,323.0,CJYS1MGD,526,English,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
682609df28272d3f6b5f9bbf,675849848f0cf4eebe7cbfc7,APPROVED,Not Applicable,2025-05-15T15:36:17.945000Z,2025-05-15T15:42:20.988000Z,2025-05-22T17:32:19.274000Z,2025-05-15T15:42:21.986124Z,364.0,CJYS1MGD,1201,English,55,Male,White,United States,United States,United States,English,No,Full-Time
68260a08791da881acd3bc98,67da14ccd38d6a25f0c0c531,APPROVED,Not Applicable,2025-05-15T15:36:47.284000Z,2025-05-15T15:53:55.385000Z,2025-05-22T17:32:47.246000Z,2025-05-15T15:53:56.321657Z,1029.0,CJYS1MGD,549,English,31,Female,White,United States,United States,United States,English,No,Part-Time
68260a13b0ef3b2a0777c40d,650b03136ab3d4c832d98b71,APPROVED,Not Applicable,2025-05-15T15:36:51.863000Z,2025-05-15T15:43:09.885000Z,2025-05-22T17:31:19.392000Z,2025-05-15T15:43:10.684855Z,379.0,CJYS1MGD,4620,"Hebrew, English, Russian",31,Male,Other,Israel,United States,United States,Hebrew,No,Part-Time
68260a770678a588c58174e6,668d5aa05bd0c7fe4046fc48,APPROVED,Not Applicable,2025-05-15T15:38:34.961000Z,2025-05-15T15:44:24.295000Z,2025-05-22T17:32:47.617000Z,2025-05-15T15:44:25.367659Z,350.0,CJYS1MGD,842,"English, Other",32,Female,White,United States,United States,United States,English,No,Part-Time
68260aa9329cb5465086cade,66dcb77e1afbc2e7fa393b87,APPROVED,Not Applicable,2025-05-15T15:39:27.127000Z,2025-05-15T15:58:45.947000Z,2025-05-22T17:31:32.323000Z,2025-05-15T15:58:46.914628Z,1159.0,CJYS1MGD,627,English,46,Male,Mixed,United States,United States,United States,English,No,Full-Time
68260aaee8be807e32a5bf58,5ed543442db0060a955d12e1,APPROVED,Not Applicable,2025-05-15T15:39:30.372000Z,2025-05-15T15:48:45.599000Z,2025-05-22T17:31:46.466000Z,2025-05-15T15:48:46.463163Z,556.0,CJYS1MGD,5488,"English, Hindi",36,Male,Asian,India,United States,United States,Hindi,No,Full-Time
68260ab2273f988c45d31020,67392af502e45d2cb8f19e6c,APPROVED,Not Applicable,2025-05-15T15:39:37.467000Z,2025-05-15T15:55:28.060000Z,2025-05-22T17:32:49.378000Z,2025-05-15T15:55:28.879254Z,951.0,CJYS1MGD,777,English,38,Female,White,United States,United States,United States,English,No,Full-Time
68260ad5c367f51396d12aa5,675c15e099767573c1619b7f,APPROVED,Not Applicable,2025-05-15T15:41:21.879000Z,2025-05-15T15:46:39.074000Z,2025-05-22T17:31:14.865000Z,2025-05-15T15:46:40.012764Z,318.0,CJYS1MGD,559,English,22,Male,Black,United States,United States,United States,English,Yes,Full-Time
68260ae23b6e24e3732aa243,67630089efa79e104ac0bb07,APPROVED,Not Applicable,2025-05-15T15:40:47.792000Z,2025-05-15T15:46:20.974000Z,2025-05-22T17:31:30.156000Z,2025-05-15T15:46:21.942943Z,334.0,CJYS1MGD,459,English,36,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
68260dbe5e3ecc2c4f09da66,67d75efd39a97429e142a691,APPROVED,Not Applicable,2025-05-15T15:53:14.412000Z,2025-05-15T16:12:51.165000Z,2025-05-22T17:33:03.923000Z,2025-05-15T16:12:51.871226Z,1177.0,CJYS1MGD,965,English,53,Female,White,United States,United States,United States,English,No,Full-Time
68260dbf3aea3105e922dffc,660d9c69e00c5f367a748669,APPROVED,Not Applicable,2025-05-15T15:52:34.023000Z,2025-05-15T15:57:20.309000Z,2025-05-22T17:32:49.720000Z,2025-05-15T15:57:20.985081Z,287.0,CJYS1MGD,490,English,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68260dc18e8df1de2f65dcc8,5fbb89e20ddd50a66ab62a67,APPROVED,Not Applicable,2025-05-15T15:52:37.248000Z,2025-05-15T15:58:32.824000Z,2025-05-22T17:32:58.818000Z,2025-05-15T15:58:33.764665Z,356.0,CJYS1MGD,8072,English,51,Male,White,United States,United States,United States,English,No,Other
68260dc4527d07f3496bb334,628f572a2d1304a34b9e1a37,APPROVED,Not Applicable,2025-05-15T15:52:54.992000Z,2025-05-15T15:57:48.669000Z,2025-05-22T17:32:19.650000Z,2025-05-15T15:57:49.438600Z,294.0,CJYS1MGD,5892,English,76,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68260dc5b1f2a1a222882de1,6694251bbfc3e4a246f8125a,APPROVED,Not Applicable,2025-05-15T15:52:41.137000Z,2025-05-15T16:27:00.621000Z,2025-05-22T17:33:04.220000Z,2025-05-15T16:27:01.619983Z,2060.0,CJYS1MGD,1533,English,51,Female,White,United States,United States,United States,English,No,Full-Time
68260dc626f9ad2ad03fde22,60838e2e91a6300001f9ac89,APPROVED,Not Applicable,2025-05-15T15:54:56.916000Z,2025-05-15T16:01:36.408000Z,2025-05-22T17:32:50.096000Z,2025-05-15T16:01:37.591032Z,400.0,CJYS1MGD,5994,English,43,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68260dc8086a02338e67d16e,67e060f70e183a0637568788,APPROVED,Not Applicable,2025-05-15T15:52:48.883000Z,2025-05-15T15:55:24.305000Z,2025-05-22T17:31:15.311000Z,2025-05-15T15:55:25.337962Z,156.0,CJYS1MGD,39,English,24,Male,Black,Canada,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68260dc9fd5c1eaba7f43282,5f0dd2b1550adb080d02763f,APPROVED,Not Applicable,2025-05-15T15:53:06.709000Z,2025-05-15T15:58:23.856000Z,2025-05-22T17:32:50.462000Z,2025-05-15T15:58:24.892587Z,318.0,CJYS1MGD,1445,"English, Spanish",44,Female,White,United States,United States,United States,English,No,Full-Time
68260dca9bf24a96950706ab,66f934cc14ae5ebdcd94b1d8,APPROVED,Not Applicable,2025-05-15T15:52:48.238000Z,2025-05-15T15:59:47.118000Z,2025-05-22T17:32:50.793000Z,2025-05-15T15:59:48.699170Z,419.0,CJYS1MGD,705,English,36,Female,White,United States,United States,United States,English,No,Full-Time
68260dcadeb62546fe60544e,680ebf035ab59d342f31726e,APPROVED,Not Applicable,2025-05-15T15:52:54.682000Z,2025-05-15T16:07:58.993000Z,2025-05-22T17:32:59.104000Z,2025-05-15T16:07:59.973196Z,905.0,CJYS1MGD,269,English,50,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68260dcae76c31b52412cf05,67fd46db088825e305648e1a,APPROVED,Not Applicable,2025-05-15T15:52:46.512000Z,2025-05-15T15:59:49.306000Z,2025-05-22T17:31:21.706000Z,2025-05-15T15:59:50.199188Z,423.0,CJYS1MGD,417,English,27,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68260dcc0f4594384c49896c,6735b2a6112cf17b7b8df8d1,APPROVED,Not Applicable,2025-05-15T15:53:25.032000Z,2025-05-15T15:59:24.535000Z,2025-05-22T17:33:09.907000Z,2025-05-15T15:59:25.592435Z,360.0,CJYS1MGD,1338,English,19,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68260dcc46041f7b0584ad1f,671ab0904de8eb7273ae9d42,APPROVED,Not Applicable,2025-05-15T15:52:58.415000Z,2025-05-15T16:02:57.835000Z,2025-05-22T17:31:35.159000Z,2025-05-15T16:02:58.817361Z,600.0,CJYS1MGD,1644,English,54,Female,Black,United States,United States,United States,English,No,Full-Time
68260dcc8fa873a6bdcfa3f4,5cbe04b4f429ff00159de30e,APPROVED,Not Applicable,2025-05-15T15:56:05.724000Z,2025-05-15T16:09:53.822000Z,2025-05-22T17:31:28.536000Z,2025-05-15T16:09:54.702553Z,829.0,CJYS1MGD,11635,English,39,Female,Black,Zimbabwe,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68260dce4276c75b4240a81a,675446c5f818f94a8bc8d351,APPROVED,Not Applicable,2025-05-15T15:52:53.575000Z,2025-05-15T16:05:22.662000Z,2025-05-22T17:31:15.810000Z,2025-05-15T16:05:23.794483Z,750.0,CJYS1MGD,823,English,21,Male,Black,United States,United States,United States,English,Yes,Full-Time
68260dd1b479fed46acb8686,66293ab7b323f5f7ce785c38,APPROVED,Not Applicable,2025-05-15T15:53:05.326000Z,2025-05-15T16:00:21.788000Z,2025-05-22T17:32:02.492000Z,2025-05-15T16:00:22.702302Z,437.0,CJYS1MGD,1575,English,55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68260dd2439044450c3b480c,67104869a47a61b561900be7,APPROVED,Not Applicable,2025-05-15T15:53:37.062000Z,2025-05-15T16:02:18.424000Z,2025-05-22T17:32:20.039000Z,2025-05-15T16:02:19.297526Z,522.0,CJYS1MGD,2123,English,63,Male,White,United States,United States,United States,English,No,Other
68260dd288e2f9d9e9c30b6c,675db540aa7e20750aa47a71,APPROVED,Not Applicable,2025-05-15T15:54:11.724000Z,2025-05-15T16:00:20.052000Z,2025-05-22T17:32:20.450000Z,2025-05-15T16:00:20.928810Z,369.0,CJYS1MGD,444,English,57,Male,White,United States,United States,United States,English,No,Full-Time
68260dd2e4da17c33eb8327d,60fcf49be5dd0924d4eba91d,APPROVED,Not Applicable,2025-05-15T15:52:56.995000Z,2025-05-15T16:05:49.969000Z,2025-05-22T17:31:54.481000Z,2025-05-15T16:05:50.744512Z,773.0,CJYS1MGD,1394,"Chinese, English",24,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68260dd429459d36fd9da59d,6791a8549ed23cc3997dd33a,APPROVED,Not Applicable,2025-05-15T15:53:48.083000Z,2025-05-15T16:05:30.626000Z,2025-05-22T17:31:03.614000Z,2025-05-15T16:05:31.337189Z,703.0,CJYS1MGD,984,English,59,Male,Black,United States,United States,United States,English,No,Full-Time
68260df0d30000b9c0f6cfa7,5d22526f851927001e3a515a,APPROVED,Not Applicable,2025-05-15T15:53:27.313000Z,2025-05-15T16:07:51.247000Z,2025-05-22T17:32:02.867000Z,2025-05-15T16:07:52.165755Z,864.0,CJYS1MGD,805,English,74,Female,White,United States,United States,United States,English,No,Part-Time
68260e07a9ecccdc586cddd6,601b28841ca7bb2f8edaa293,APPROVED,Not Applicable,2025-05-15T15:53:43.747000Z,2025-05-15T15:58:30.652000Z,2025-05-22T17:31:10.541000Z,2025-05-15T15:58:31.541564Z,287.0,CJYS1MGD,5614,English,33,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68260e6c400fdf5132307e64,67d8c04be2e8a181868b0d3f,APPROVED,Not Applicable,2025-05-15T15:55:38.788000Z,2025-05-15T16:03:27.092000Z,2025-05-22T17:32:51.222000Z,2025-05-15T16:03:27.893965Z,469.0,CJYS1MGD,252,English,37,Female,White,United States,United States,United States,English,No,Full-Time
68260eabe9161ebc7b5b81a8,65e7795d1685521fd01bd49a,APPROVED,Not Applicable,2025-05-15T15:59:04.430000Z,2025-05-15T16:11:08.519000Z,2025-05-22T17:32:03.228000Z,2025-05-15T16:11:09.174478Z,725.0,CJYS1MGD,2021,"English, French, Italian",63,Female,White,United States,United States,United States,English,No,Full-Time
68260ee3f6288a93de15548a,67e197b6170c6266e42da0eb,APPROVED,Not Applicable,2025-05-15T15:57:32.891000Z,2025-05-15T16:07:26.105000Z,2025-05-22T17:31:20.178000Z,2025-05-15T16:07:27.090988Z,594.0,CJYS1MGD,246,"English, Spanish",30,Female,Other,United States,United States,United States,English,No,Full-Time
